"Id. autor","Apellidos","Nombres","Sexo","Año de nacimiento","Año de muerte","Disciplina","Enlaces","Fuentes"
"8814","Baigorria","Osvaldo Germán","H","1948","","Escritura","https://es.wikipedia.org/wiki/Osvaldo_Baigorria","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8815","Bajarlía","Juan Jacobo","H","1914","2005","Escritura","https://es.wikipedia.org/wiki/Juan-Jacobo_Bajarl%C3%ADa","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9621","Balassa","Arturo","H","1944","","Audiovisual","http://www.cinenacional.com/persona/arturo-balassa","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"8816","Balla","Andrés","H","1921","2001","Escritura","https://es.wikipedia.org/wiki/Andr%C3%A9s_Balla","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9443","Ballerini","Augusto","H","1857","1897","Artes visuales","https://es.wikipedia.org/wiki/Augusto_Ballerini","23 pintores de la Argentina. 1810-1900. 1978"
"8599","Ballestero","Graciela","M","1953","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8600","Ballina","Osvaldo","H","1942","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8601","Balmaceda","Carlos","H","1954","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8602","Balseiro","Rubén Horacio","H","1955","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8603","Balzarino","Ángel","H","1943","","Escritura","https://es.wikipedia.org/wiki/%C3%81ngel_Balzarino","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8973","Banchs","Enrique","H","1888","1968","Escritura","https://es.wikipedia.org/wiki/Enrique_Banchs","Diccionario de autores latinoamericanos. 2001"
"8604","Bandin Ron","César","H","1948","","Escritura, Artes visuales","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8817","Bañez","Facundo","H","1976","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8596","Báñez","Gabriel","H","1951","2009","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8818","Baracchini","Diego","H","1938","2004","Escritura","https://es.wikipedia.org/wiki/Diego_Baracchini; http://www.fundacionkonex.com.ar/b1715-diego__baracchini","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8819","Baranchuk","Norberto Samuel","H","1940","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8605","Barbarito","Carlos","H","1955","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8606","Barberis","Alicia","M","1957","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8607","Barbieri","Enrique","H","1949","1986","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8820","Barbieri","Vicente","H","1903","1956","Escritura","https://es.wikipedia.org/wiki/Vicente_Barbieri","Diccionario de autores latinoamericanos. 2001; Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8608","Barchilón","Ariel","H","1957","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8821","Barcia","José","H","1911","1985","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8822","Barcia","Pedro Luis","H","1939","","Escritura","https://es.wikipedia.org/wiki/Pedro_Luis_Barcia","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8609","Barea","Salvador Walter","H","1961","1991","Escritura, Artes escénicas","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8823","Barei","Silvia","M","1950","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8610","Barletta","Angélica","M","1946","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8824","Barletta","Leónidas","H","1902","1975","Escritura","https://es.wikipedia.org/wiki/Le%C3%B3nidas_Barletta","Diccionario de autores latinoamericanos. 2001; Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8612","Barnatán","Marcos Ricardo","H","1946","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9622","Barney-Finn","Oscar","H","1938","","Audiovisual","https://es.wikipedia.org/wiki/Oscar_Barney_Finn; http://www.cinenacional.com/persona/oscar-barney-finn; http://www.imdb.com/name/nm0056009/","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"8611","Barón Biza","Jorge","H","1942","2001","Escritura","https://es.wikipedia.org/wiki/Jorge_Bar%C3%B3n_Biza","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8825","Barón Biza","Raúl","H","1899","1964","Escritura","https://es.wikipedia.org/wiki/Ra%C3%BAl_Bar%C3%B3n_Biza","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8613","Baroni","Raúl","H","1944","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8614","Barraguirre","Gabriel","H","1967","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8615","Barral","Andrés","H","1941","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8616","Barrandeguy","Adriana","M","1946","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8617","Barrella","Sandro","H","1967","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8826","Barrenechea","Ana María","M","1913","2010","Escritura","https://es.wikipedia.org/wiki/Ana_Mar%C3%ADa_Barrenechea","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8618","Barrientos","María","M","1959","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8619","Barrionuevo","Oscar","H","1963","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8827","Barrios","Alicia","M","1956","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8876","Barros","Álvaro","H","1827","1892","Escritura","https://es.wikipedia.org/wiki/%C3%81lvaro_Barros","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8828","Barros","Daniel","H","1933","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8620","Barthe","Raquel","M","1943","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8621","Bartís","Ricardo","H","1949","","Escritura, Artes escénicas","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9645","Bártoli","Ángel","H","1927","2005","Música, Audiovisual","","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"8622","Bartolomé","Leopoldo José","H","1942","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8623","Basch","Adela","M","1946","","Escritura","https://es.wikipedia.org/wiki/Adela_Basch","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8624","Bastons","Liliana","M","1954","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8625","Basualdo","Ana","M","1945","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8626","Basualdo","Carlos","H","1964","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8627","Basualdo","María Isabel","M","1952","","Escritura, Artes escénicas","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9623","Batlle Planas (h)","Juan","H","1941","","Audiovisual","https://es.wikipedia.org/wiki/Juan_Batlle_Planas_%28hijo%29; http://www.cinenacional.com/persona/juan-batlle-planas-h","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"8628","Battilana","Carlos","H","1964","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8629","Battista","Vicente","H","1940","","Escritura","https://es.wikipedia.org/wiki/Vicente_Battista","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8829","Battistessa","Ángel José","H","1902","1993","Escritura","https://es.wikipedia.org/wiki/%C3%81ngel_J._Battistessa","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8830","Bayer","Osvaldo Jorge","H","1927","","Escritura","https://es.wikipedia.org/wiki/Osvaldo_Bayer; http://www.cinenacional.com/persona/osvaldo-bayer","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8831","Bayley","Edgar","H","1919","1990","Escritura","","Diccionario de autores latinoamericanos. 2001; Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9428","Baz","Ignacio","H","1814","1887","Artes visuales","https://es.wikipedia.org/wiki/Ignacio_Baz","23 pintores de la Argentina. 1810-1900. 1978"
"8877","Bazzano","Leonardo","H","1869","","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8630","Bazzurro","Ana Lucía","M","1941","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8631","Beccacece","Hugo","H","1941","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9624","Beccaglia","Delfor María","M","1927","","Audiovisual","https://es.wikipedia.org/wiki/Delfor_Mar%C3%ADa_Beccaglia; http://www.cinenacional.com/persona/delfor-maria-beccaglia; http://www.imdb.com/name/nm1201932/","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"8632","Beccassino","Ángel","H","1948","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8633","Becciu","Ana","M","1948","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8832","Becco","Horacio Jorge","H","1924","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8833","Becerra","Juan José","H","1965","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"8634","Becerra","Alfredo","H","1942","","Escritura","https://es.wikipedia.org/wiki/Alfredo_Becerra","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8977","Becher","Emilio","H","1882","1921","Escritura","","Diccionario de autores latinoamericanos. 2001"
"9625","Becher","Ricardo","H","1930","2011","Audiovisual","https://es.wikipedia.org/wiki/Ricardo_Becher; http://www.cinenacional.com/persona/ricardo-becher; http://www.imdb.com/name/nm0064983/","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"8635","Beherán","María Laura","M","1973","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8636","Bejerman","Gabriela","M","1973","","Escritura, Música","https://es.wikipedia.org/wiki/Gabriela_Bejerman","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9626","Bejo","Miguel","H","1944","","Audiovisual","https://es.wikipedia.org/wiki/Miguel_Bejo; http://www.cinenacional.com/persona/miguel-bejo","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"8637","Bekes","Alejandro","H","1959","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8878","Belgrano","Manuel","H","1803","1839","Escritura","https://es.wikipedia.org/wiki/Manuel_Belgrano_Cabral","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8879","Belgrano","Manuel José Joaquín del Corazón de Jesús","H","1770","1820","Escritura","https://es.wikipedia.org/wiki/Manuel_Belgrano","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8880","Belgrano","Miguel","H","1777","1825","Escritura","https://es.wikipedia.org/wiki/Miguel_Belgrano","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8638","Belgrano Rawson","Eduardo","H","1943","","Escritura","https://es.wikipedia.org/wiki/Eduardo_Belgrano_Rawson; http://www.fundacionkonex.com.ar/b1644-eduardo_belgrano_rawson","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8639","Bellessi","Diana","M","1946","","Escritura","https://es.wikipedia.org/wiki/Diana_Bellesi; http://www.fundacionkonex.org/b2622-diana_bellessi","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8640","Belloc","Bárbara","M","1968","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G; Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"8834","Bellomo","Gabriel","H","1956","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9627","Bellomo","Enzo","H","","","Audiovisual","http://www.imdb.com/name/nm0069181/; http://www.cinenacional.com/persona/enzo-bellomo","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"8835","Bellone","Liliana del Carmen","M","1954","","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9628","Belloso","Waldo","H","1933","1986","Música, Audiovisual","https://es.wikipedia.org/wiki/Waldo_Belloso; http://spanish.imdb.com/name/nm0069212/","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
